"filename", "language", "C", "Makefile", "CMake", "C++", "GLSL", "Shell Script", "Markdown", "Batch", "Ruby", "XML", "YAML", "Swift", "reStructuredText", "Python", "comment", "blank", "total"
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/src/sphere.c", "C", 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 40
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/src/swift/empty.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/src/vec2.c", "C", 192, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 40, 238
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/src/vec3.c", "C", 342, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 71, 420
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/src/vec4.c", "C", 312, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 65, 384
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/test/CMakeLists.txt", "CMake", 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11, 49
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/test/include/common.h", "C++", 0, 0, 0, 125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 28, 160
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/test/runner.c", "C", 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 22, 101
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/test/src/test_affine.h", "C++", 0, 0, 0, 454, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 168, 635
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/test/src/test_affine2d.h", "C++", 0, 0, 0, 218, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 87, 311
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/test/src/test_affine_mat.h", "C++", 0, 0, 0, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 24, 113
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/test/src/test_bezier.c", "C", 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 15, 67
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/test/src/test_cam.h", "C++", 0, 0, 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 29, 116
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/test/src/test_cam_lh_no.h", "C++", 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 7, 39
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/test/src/test_cam_lh_zo.h", "C++", 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 7, 39
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/test/src/test_cam_rh_no.h", "C++", 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 7, 39
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/test/src/test_cam_rh_zo.h", "C++", 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 7, 39
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/test/src/test_clamp.c", "C", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 8, 32
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/test/src/test_common.c", "C", 260, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 73, 342
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/test/src/test_common.h", "C++", 0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 38, 123
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/test/src/test_euler.c", "C", 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 13, 46
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/test/src/test_ivec2.h", "C++", 0, 0, 0, 146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 53, 205
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/test/src/test_ivec3.h", "C++", 0, 0, 0, 159, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 52, 217
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/test/src/test_ivec4.h", "C++", 0, 0, 0, 176, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 52, 234
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/test/src/test_mat2.h", "C++", 0, 0, 0, 207, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 85, 303
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/test/src/test_mat3.h", "C++", 0, 0, 0, 228, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 91, 330
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/test/src/test_mat4.h", "C++", 0, 0, 0, 363, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 132, 507
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/test/src/test_plane.h", "C++", 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 10, 40
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/test/src/test_project.h", "C++", 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 24, 93
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/test/src/test_quat.h", "C++", 0, 0, 0, 773, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 280, 1087
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/test/src/test_ray.h", "C++", 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 7, 35
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/test/src/test_struct.c", "C", 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 12, 79
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/test/src/test_vec2.h", "C++", 0, 0, 0, 441, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 192, 640
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/test/src/test_vec3.h", "C++", 0, 0, 0, 1232, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 459, 1732
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/test/src/test_vec4.h", "C++", 0, 0, 0, 1064, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 347, 1421
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/test/src/tests.c", "C", 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 11, 72
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/test/tests.h", "C++", 0, 0, 0, 1566, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 91, 1709
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/win/build.bat", "Batch", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/win/cglm-test.vcxproj", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 422, 0, 0, 0, 0, 0, 0, 422
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/win/cglm.vcxproj", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 588, 0, 0, 0, 0, 0, 1, 589
"/home/blackflage10/Desktop/c/minecraft/vendor/glad2/CMakeLists.txt", "CMake", 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"/home/blackflage10/Desktop/c/minecraft/vendor/glad2/include/KHR/khrplatform.h", "C++", 0, 0, 0, 117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 165, 30, 312
"/home/blackflage10/Desktop/c/minecraft/vendor/glad2/include/glad/gl.h", "C", 3576, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 42, 3645
"/home/blackflage10/Desktop/c/minecraft/vendor/glad2/include/glad/glx.h", "C++", 0, 0, 0, 559, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 73, 663
"/home/blackflage10/Desktop/c/minecraft/vendor/glad2/src/gl.c", "C", 1722, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 75, 1800
"/home/blackflage10/Desktop/c/minecraft/vendor/glad2/src/glx.c", "C", 352, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 59, 414
"Total", "-", 14065, 24, 241, 20203, 20, 10, 438, 29, 26, 1010, 139, 41, 4039, 47, 13532, 9833, 63697
